Date,"Crude_Oil_WTI_('Close', 'CL=F')","Crude_Oil_WTI_('High', 'CL=F')","Crude_Oil_WTI_('Low', 'CL=F')","Crude_Oil_WTI_('Open', 'CL=F')","Crude_Oil_WTI_('Volume', 'CL=F')","Crude_Oil_Brent_('Close', 'BZ=F')","Crude_Oil_Brent_('High', 'BZ=F')","Crude_Oil_Brent_('Low', 'BZ=F')","Crude_Oil_Brent_('Open', 'BZ=F')","Crude_Oil_Brent_('Volume', 'BZ=F')","Natural_Gas_('Close', 'NG=F')","Natural_Gas_('High', 'NG=F')","Natural_Gas_('Low', 'NG=F')","Natural_Gas_('Open', 'NG=F')","Natural_Gas_('Volume', 'NG=F')","Heating_Oil_('Close', 'HO=F')","Heating_Oil_('High', 'HO=F')","Heating_Oil_('Low', 'HO=F')","Heating_Oil_('Open', 'HO=F')","Heating_Oil_('Volume', 'HO=F')","Gasoline_('Close', 'RB=F')","Gasoline_('High', 'RB=F')","Gasoline_('Low', 'RB=F')","Gasoline_('Open', 'RB=F')","Gasoline_('Volume', 'RB=F')","Gold_('Close', 'GC=F')","Gold_('High', 'GC=F')","Gold_('Low', 'GC=F')","Gold_('Open', 'GC=F')","Gold_('Volume', 'GC=F')","Silver_('Close', 'SI=F')","Silver_('High', 'SI=F')","Silver_('Low', 'SI=F')","Silver_('Open', 'SI=F')","Silver_('Volume', 'SI=F')","Platinum_('Close', 'PL=F')","Platinum_('High', 'PL=F')","Platinum_('Low', 'PL=F')","Platinum_('Open', 'PL=F')","Platinum_('Volume', 'PL=F')","Palladium_('Close', 'PA=F')","Palladium_('High', 'PA=F')","Palladium_('Low', 'PA=F')","Palladium_('Open', 'PA=F')","Palladium_('Volume', 'PA=F')","Copper_('Close', 'HG=F')","Copper_('High', 'HG=F')","Copper_('Low', 'HG=F')","Copper_('Open', 'HG=F')","Copper_('Volume', 'HG=F')","Aluminum_('Close', 'ALI=F')","Aluminum_('High', 'ALI=F')","Aluminum_('Low', 'ALI=F')","Aluminum_('Open', 'ALI=F')","Aluminum_('Volume', 'ALI=F')","Corn_('Close', 'ZC=F')","Corn_('High', 'ZC=F')","Corn_('Low', 'ZC=F')","Corn_('Open', 'ZC=F')","Corn_('Volume', 'ZC=F')","Wheat_('Close', 'ZW=F')","Wheat_('High', 'ZW=F')","Wheat_('Low', 'ZW=F')","Wheat_('Open', 'ZW=F')","Wheat_('Volume', 'ZW=F')","Soybeans_('Close', 'ZS=F')","Soybeans_('High', 'ZS=F')","Soybeans_('Low', 'ZS=F')","Soybeans_('Open', 'ZS=F')","Soybeans_('Volume', 'ZS=F')","Oats_('Close', 'ZO=F')","Oats_('High', 'ZO=F')","Oats_('Low', 'ZO=F')","Oats_('Open', 'ZO=F')","Oats_('Volume', 'ZO=F')","Rice_('Close', 'ZR=F')","Rice_('High', 'ZR=F')","Rice_('Low', 'ZR=F')","Rice_('Open', 'ZR=F')","Rice_('Volume', 'ZR=F')","Coffee_('Close', 'KC=F')","Coffee_('High', 'KC=F')","Coffee_('Low', 'KC=F')","Coffee_('Open', 'KC=F')","Coffee_('Volume', 'KC=F')","Sugar_('Close', 'SB=F')","Sugar_('High', 'SB=F')","Sugar_('Low', 'SB=F')","Sugar_('Open', 'SB=F')","Sugar_('Volume', 'SB=F')","Cotton_('Close', 'CT=F')","Cotton_('High', 'CT=F')","Cotton_('Low', 'CT=F')","Cotton_('Open', 'CT=F')","Cotton_('Volume', 'CT=F')","Cocoa_('Close', 'CC=F')","Cocoa_('High', 'CC=F')","Cocoa_('Low', 'CC=F')","Cocoa_('Open', 'CC=F')","Cocoa_('Volume', 'CC=F')","Orange_Juice_('Close', 'OJ=F')","Orange_Juice_('High', 'OJ=F')","Orange_Juice_('Low', 'OJ=F')","Orange_Juice_('Open', 'OJ=F')","Orange_Juice_('Volume', 'OJ=F')","Live_Cattle_('Close', 'LE=F')","Live_Cattle_('High', 'LE=F')","Live_Cattle_('Low', 'LE=F')","Live_Cattle_('Open', 'LE=F')","Live_Cattle_('Volume', 'LE=F')","Lean_Hogs_('Close', 'HE=F')","Lean_Hogs_('High', 'HE=F')","Lean_Hogs_('Low', 'HE=F')","Lean_Hogs_('Open', 'HE=F')","Lean_Hogs_('Volume', 'HE=F')","Feeder_Cattle_('Close', 'GF=F')","Feeder_Cattle_('High', 'GF=F')","Feeder_Cattle_('Low', 'GF=F')","Feeder_Cattle_('Open', 'GF=F')","Feeder_Cattle_('Volume', 'GF=F')","Lumber_('Close', 'LBS=F')","Lumber_('High', 'LBS=F')","Lumber_('Low', 'LBS=F')","Lumber_('Open', 'LBS=F')","Lumber_('Volume', 'LBS=F')",Year,Month,Quarter,Day_of_Week,Week_of_Year
2001-05-11,28.549999237060547,28.75,28.280000686645508,28.360000610351562,51638.0,,,,,,4.2779998779296875,4.418000221252441,4.190000057220459,4.380000114440918,28946.0,0.7605000138282776,0.7710000276565552,0.7580000162124634,0.7639999985694885,14139.0,1.0500999689102173,1.0750000476837158,1.0434999465942383,1.0679999589920044,19691.0,267.8999938964844,267.8999938964844,267.8999938964844,267.8999938964844,0.0,4.309999942779541,4.329999923706055,4.309999942779541,4.324999809265137,5.0,607.7999877929688,611.0,606.0,610.0,567.0,656.0,663.0,651.0,660.0,51.0,0.7555000185966492,0.7580000162124634,0.7509999871253967,0.7509999871253967,503.0,,,,,,191.5,191.5,191.5,191.5,3.0,260.0,256.5,256.5,256.5,3.0,,,,,,,,,,,549.0,549.0,549.0,549.0,0.0,64.94999694824219,65.30000305175781,64.75,64.75,114.0,9.100000381469727,9.140000343322754,9.029999732971191,9.079999923706055,10696.0,45.16999816894531,45.54999923706055,44.45000076293945,44.5,9440.0,1064.0,1098.0,1064.0,1098.0,25.0,,,,,,75.4000015258789,75.5199966430664,75.30000305175781,75.5199966430664,72.0,51.16999816894531,51.5,51.04999923706055,51.5,1.0,87.94999694824219,87.94999694824219,87.94999694824219,87.94999694824219,0.0,319.0,319.0,309.20001220703125,311.20001220703125,453.0,2001,5,2,4,19
2001-05-14,28.709999084472656,28.809999465942383,28.079999923706055,28.700000762939453,55538.0,,,,,,4.394000053405762,4.40500020980835,4.269999980926514,4.360000133514404,19763.0,0.7524999976158142,0.7689999938011169,0.7409999966621399,0.7664999961853027,15497.0,1.0097999572753906,1.05649995803833,0.9750000238418579,1.0540000200271606,31028.0,268.29998779296875,268.29998779296875,268.29998779296875,268.29998779296875,0.0,4.331999778747559,4.331999778747559,4.331999778747559,4.331999778747559,0.0,606.5,606.5,604.2000122070312,606.5,129.0,627.0,650.0999755859375,627.0,640.0,35.0,0.746999979019165,0.7490000128746033,0.7444999814033508,0.7490000128746033,379.0,,,,,,191.5,191.5,191.5,191.5,363.0,260.0,256.5,256.5,256.5,401.0,443.0,444.75,443.0,444.75,241.0,106.25,106.25,106.25,106.25,5.0,553.0,553.0,553.0,553.0,0.0,62.0,64.0,62.0,64.0,51.0,9.010000228881836,9.149999618530273,8.829999923706055,9.149999618530273,5929.0,46.70000076293945,47.0,45.400001525878906,45.400001525878906,6902.0,1074.0,1080.0,1071.0,1080.0,0.0,,,,,,75.6500015258789,75.6500015258789,75.5,75.5,143.0,51.150001525878906,51.150001525878906,51.150001525878906,51.150001525878906,24.0,87.9000015258789,87.9000015258789,87.9000015258789,87.9000015258789,1.0,335.0,338.8999938964844,327.0,327.0,0.0,2001,5,2,0,20
2001-05-15,28.979999542236328,29.06999969482422,28.610000610351562,28.700000762939453,50905.0,,,,,,4.6529998779296875,4.670000076293945,4.434999942779541,4.480000019073486,47276.0,0.7663000226020813,0.7699999809265137,0.7509999871253967,0.7580000162124634,15069.0,1.003600001335144,1.0110000371932983,0.9909999966621399,1.0080000162124634,22855.0,268.1000061035156,268.1000061035156,268.1000061035156,268.1000061035156,0.0,4.295000076293945,4.295000076293945,4.295000076293945,4.295000076293945,0.0,610.0,613.0,604.2000122070312,606.5,245.0,643.0,643.0,626.9500122070312,641.0,63.0,0.7475000023841858,0.753000020980835,0.746999979019165,0.7490000128746033,733.0,,,,,,201.5,202.0,201.25,201.5,494.0,279.5,281.75,279.0,279.25,203.0,443.5,445.75,442.5,443.0,141.0,110.0,110.0,110.0,110.0,5.0,548.0,548.0,548.0,548.0,0.0,62.349998474121094,63.0,61.650001525878906,63.0,55.0,9.09000015258789,9.100000381469727,8.920000076293945,9.010000228881836,6533.0,46.08000183105469,47.20000076293945,46.04999923706055,46.5,9590.0,1041.0,1101.0,1041.0,1101.0,8111.0,,,,,,75.5,75.5999984741211,75.5,75.5999984741211,119.0,51.79999923706055,51.79999923706055,51.20000076293945,51.25,31.0,87.69999694824219,87.69999694824219,87.69999694824219,87.69999694824219,11.0,324.20001220703125,333.0,320.1000061035156,332.79998779296875,369.0,2001,5,2,1,20
2001-05-16,28.860000610351562,29.25,28.450000762939453,29.18000030517578,62822.0,,,,,,4.297999858856201,4.699999809265137,4.284999847412109,4.53000020980835,50428.0,0.7752000093460083,0.7789999842643738,0.7599999904632568,0.7749999761581421,13612.0,0.9876000285148621,1.024999976158142,0.9549999833106995,1.0099999904632568,31113.0,272.0,272.0,272.0,272.0,0.0,4.438000202178955,4.438000202178955,4.438000202178955,4.438000202178955,18.0,612.0999755859375,614.5,610.0,611.0,258.0,642.9000244140625,643.0,642.9000244140625,643.0,38.0,0.7484999895095825,0.7540000081062317,0.7409999966621399,0.7429999709129333,882.0,,,,,,201.25,201.75,200.75,201.75,344.0,277.0,277.5,276.5,277.0,121.0,443.25,444.0,443.0,444.0,251.0,109.75,109.75,109.75,109.75,5.0,520.0,520.0,520.0,520.0,0.0,62.75,63.70000076293945,62.75,63.5,6.0,9.09000015258789,9.109999656677246,9.029999732971191,9.079999923706055,19650.0,44.619998931884766,45.95000076293945,44.45000076293945,45.79999923706055,3241.0,1092.0,1102.0,1062.0,1072.0,4273.0,,,,,,75.69999694824219,75.69999694824219,75.5,75.5,108.0,52.29999923706055,52.29999923706055,51.400001525878906,51.5,8.0,88.0,88.0,87.9000015258789,87.9000015258789,10.0,340.5,340.5,337.5,337.5,216.0,2001,5,2,2,20
2001-05-17,28.90999984741211,29.020000457763672,28.6200008392334,28.75,45148.0,,,,,,4.248000144958496,4.304999828338623,4.170000076293945,4.210000038146973,34573.0,0.7839000225067139,0.7900000214576721,0.7670000195503235,0.7699999809265137,11448.0,1.0211999416351318,1.0225000381469727,0.9750000238418579,0.9779999852180481,21492.0,273.6000061035156,273.6000061035156,273.6000061035156,273.6000061035156,0.0,4.46999979019165,4.46999979019165,4.429999828338623,4.429999828338623,2.0,615.2000122070312,616.0,609.5,611.0,366.0,654.75,658.5,635.0,635.0,56.0,0.7609999775886536,0.7649999856948853,0.7515000104904175,0.7570000290870667,433.0,,,,,,201.0,201.5,200.75,201.25,307.0,275.0,275.75,274.75,275.75,102.0,447.25,447.5,446.25,447.0,244.0,110.5,110.5,110.5,110.5,7.0,550.0,550.0,550.0,550.0,0.0,62.75,63.29999923706055,62.5,62.75,0.0,8.9399995803833,9.220000267028809,8.899999618530273,9.109999656677246,10348.0,44.470001220703125,44.95000076293945,44.400001525878906,44.79999923706055,6267.0,1067.0,1093.0,1065.0,1085.0,4829.0,,,,,,76.5,76.5,75.94999694824219,76.0,20.0,52.849998474121094,52.849998474121094,52.29999923706055,52.29999923706055,8.0,88.75,88.75,88.4000015258789,88.4000015258789,10.0,350.5,350.5,350.5,350.5,909.0,2001,5,2,3,20
2001-05-18,29.90999984741211,29.989999771118164,28.920000076293945,29.149999618530273,44887.0,,,,,,4.290999889373779,4.309999942779541,4.15500020980835,4.195000171661377,28152.0,0.8044000267982483,0.8149999976158142,0.7850000262260437,0.7900000214576721,12863.0,1.069000005722046,1.0720000267028809,1.0240000486373901,1.0290000438690186,24342.0,287.3999938964844,287.3999938964844,287.3999938964844,287.3999938964844,0.0,4.552000045776367,4.552000045776367,4.480000019073486,4.480000019073486,17.0,617.0,619.7999877929688,611.0,613.0,402.0,652.0,654.0,652.0,652.0,80.0,0.7804999947547913,0.7804999947547913,0.7670000195503235,0.7684999704360962,403.0,,,,,,201.5,201.5,200.75,201.0,344.0,275.5,277.0,275.0,276.0,169.0,451.0,451.0,449.5,450.0,137.0,,,,,,555.0,555.0,555.0,555.0,0.0,63.79999923706055,63.79999923706055,62.5,62.5,2224.0,8.850000381469727,8.989999771118164,8.789999961853027,8.930000305175781,14411.0,43.84000015258789,44.900001525878906,43.79999923706055,44.599998474121094,5089.0,1103.0,1109.0,1063.0,1070.0,2309.0,,,,,,76.0,76.5,76.0,76.5,46.0,52.52000045776367,52.52000045776367,52.52000045776367,52.52000045776367,0.0,88.75,88.75,88.75,88.75,7.0,363.0,365.5,362.0,365.5,1014.0,2001,5,2,4,20
2001-05-21,29.979999542236328,30.200000762939453,29.610000610351562,30.149999618530273,41589.0,,,,,,4.110000133514404,4.260000228881836,4.090000152587891,4.199999809265137,31182.0,0.8122000098228455,0.8159999847412109,0.8034999966621399,0.8069999814033508,11357.0,1.1050000190734863,1.1050000190734863,1.0640000104904175,1.0800000429153442,24613.0,285.3999938964844,285.3999938964844,285.3999938964844,285.3999938964844,0.0,4.526000022888184,4.635000228881836,4.526000022888184,4.635000228881836,7.0,620.0,626.7999877929688,616.2999877929688,619.0,885.0,656.5,660.0,655.0,646.0,68.0,0.7950000166893005,0.7960000038146973,0.7850000262260437,0.7850000262260437,378.0,,,,,,198.5,198.75,198.25,198.25,345.0,269.75,270.75,269.0,270.75,293.0,446.5,448.5,446.25,448.0,125.0,,,,,,555.0,555.0,555.0,555.0,0.0,64.9000015258789,65.9000015258789,64.80000305175781,65.9000015258789,2213.0,9.1899995803833,9.199999809265137,8.890000343322754,8.890000343322754,15967.0,43.189998626708984,44.20000076293945,42.95000076293945,43.65999984741211,5796.0,1079.0,1103.0,1075.0,1095.0,2936.0,,,,,,77.25,77.25,76.0999984741211,76.0999984741211,71.0,52.220001220703125,52.220001220703125,52.220001220703125,52.220001220703125,0.0,89.69999694824219,89.69999694824219,88.94999694824219,88.94999694824219,3.0,372.0,373.0,353.0,357.0,489.0,2001,5,2,0,21
2001-05-22,29.739999771118164,30.049999237060547,29.579999923706055,30.049999237060547,65740.0,,,,,,4.123000144958496,4.135000228881836,4.050000190734863,4.090000152587891,34369.0,0.808899998664856,0.8149999976158142,0.8019999861717224,0.8125,13780.0,1.107800006866455,1.1180000305175781,1.090000033378601,1.1009999513626099,21367.0,285.1000061035156,285.1000061035156,285.1000061035156,285.1000061035156,0.0,4.544000148773193,4.544000148773193,4.514999866485596,4.514999866485596,34.0,616.5,618.0,614.2000122070312,618.0,346.0,650.5,656.0,650.0,656.0,206.0,0.7839999794960022,0.7919999957084656,0.7839999794960022,0.7904999852180481,797.0,,,,,,194.0,194.75,194.0,194.0,260.0,263.0,265.0,263.0,264.5,87.0,443.25,444.75,443.25,443.75,118.0,109.5,110.5,109.5,110.5,7.0,544.0,544.0,544.0,544.0,0.0,65.05000305175781,65.80000305175781,64.8499984741211,65.5,5514.0,9.210000038146973,9.350000381469727,9.119999885559082,9.300000190734863,10966.0,42.560001373291016,43.150001525878906,42.2599983215332,43.099998474121094,4589.0,1068.0,1073.0,1057.0,1063.0,2417.0,,,,,,77.19999694824219,77.19999694824219,76.81999969482422,77.0199966430664,120.0,51.599998474121094,51.599998474121094,51.599998474121094,51.599998474121094,2.0,89.4000015258789,89.5,89.30000305175781,89.5,2.0,362.0,376.0,362.0,376.0,369.0,2001,5,2,1,21
2001-05-23,29.579999923706055,30.049999237060547,29.549999237060547,29.700000762939453,4175.0,,,,,,4.11299991607666,4.179999828338623,4.045000076293945,4.139999866485596,35350.0,0.8152999877929688,0.8220000267028809,0.8025000095367432,0.8069999814033508,17969.0,1.1589000225067139,1.159999966621399,1.0959999561309814,1.1100000143051147,24774.0,283.6000061035156,283.6000061035156,283.6000061035156,283.6000061035156,6.0,4.559999942779541,4.559999942779541,4.505000114440918,4.505000114440918,3.0,614.0999755859375,616.0,611.0,615.5,312.0,643.5,644.5,642.5,643.0,188.0,0.7839999794960022,0.7839999794960022,0.7804999947547913,0.7829999923706055,416.0,,,,,,192.5,192.75,191.25,191.25,139.0,262.0,262.0,260.0,260.0,72.0,445.25,447.0,444.5,444.5,224.0,110.0,110.0,110.0,110.0,7.0,548.0,548.0,548.0,548.0,0.0,63.54999923706055,65.0,63.0,64.80000305175781,4814.0,9.119999885559082,9.180000305175781,8.970000267028809,9.0,8518.0,42.65999984741211,42.75,42.310001373291016,42.45000076293945,4200.0,1081.0,1093.0,1066.0,1068.0,2125.0,,,,,,76.94999694824219,77.0999984741211,76.87000274658203,77.0999984741211,39.0,51.400001525878906,51.400001525878906,51.25,51.25,1.0,89.5,89.5,89.25,89.25,0.0,352.0,356.0,352.0,355.0,900.0,2001,5,2,2,21
2001-05-24,28.40999984741211,29.670000076293945,28.200000762939453,29.600000381469727,4380.0,,,,,,4.053999900817871,4.230000019073486,4.019999980926514,4.184999942779541,5260.0,0.7940999865531921,0.8165000081062317,0.7860000133514404,0.8159999847412109,2420.0,1.1168999671936035,1.1749999523162842,1.1124999523162842,1.1699999570846558,2584.0,279.1000061035156,279.1000061035156,279.1000061035156,279.1000061035156,6.0,4.603000164031982,4.610000133514404,4.603000164031982,4.610000133514404,17.0,619.0,621.0,615.0,616.0,523.0,655.0,655.0,643.5,643.5,251.0,0.7875000238418579,0.7940000295639038,0.7875000238418579,0.7914999723434448,701.0,,,,,,193.0,193.0,192.25,192.25,275.0,261.75,261.75,260.5,260.5,34.0,448.0,448.0,446.25,446.25,242.0,111.25,111.25,111.25,111.25,2.0,545.0,545.0,545.0,545.0,0.0,62.79999923706055,64.19999694824219,62.25,63.0,9787.0,8.930000305175781,9.100000381469727,8.920000076293945,9.100000381469727,10379.0,42.459999084472656,42.79999923706055,42.150001525878906,42.45000076293945,6477.0,1060.0,1076.0,1057.0,1076.0,5459.0,,,,,,77.31999969482422,77.4000015258789,76.62000274658203,76.69999694824219,58.0,51.400001525878906,51.400001525878906,51.400001525878906,51.400001525878906,181.0,89.80000305175781,89.80000305175781,89.80000305175781,89.80000305175781,3.0,348.0,355.5,342.6000061035156,354.5,446.0,2001,5,2,3,21
2001-05-25,28.3799991607666,28.579999923706055,28.100000381469727,28.40999984741211,50983.0,,,,,,3.9730000495910645,4.054999828338623,3.950000047683716,4.053999900817871,49162.0,0.7817999720573425,0.7960000038146973,0.781000018119812,0.7950000166893005,14045.0,1.1064000129699707,1.1150000095367432,1.090000033378601,1.1100000143051147,14937.0,277.8999938964844,277.8999938964844,277.8999938964844,277.8999938964844,0.0,4.563000202178955,4.590000152587891,4.559999942779541,4.579999923706055,0.0,622.0,625.0,618.0,620.0,601.0,660.0,665.0,659.0,665.0,212.0,0.7860000133514404,0.7870000004768372,0.7835000157356262,0.7839999794960022,0.0,,,,,,193.25,194.0,193.25,194.0,505.0,262.5,262.5,261.75,261.75,272.0,450.0,450.0,449.25,449.75,175.0,,,,,,552.0,552.0,552.0,552.0,0.0,59.900001525878906,63.20000076293945,59.29999923706055,62.5,5986.0,8.960000038146973,9.079999923706055,8.869999885559082,8.949999809265137,11750.0,40.54999923706055,41.75,40.29999923706055,41.650001525878906,5515.0,1031.0,1045.0,1020.0,1045.0,5015.0,,,,,,77.31999969482422,77.3499984741211,77.22000122070312,77.22000122070312,158.0,50.54999923706055,51.04999923706055,50.54999923706055,51.04999923706055,13.0,89.87000274658203,89.87000274658203,89.80000305175781,89.80000305175781,25.0,341.0,345.79998779296875,340.0,343.8999938964844,515.0,2001,5,2,4,21
2001-05-29,28.65999984741211,29.049999237060547,28.350000381469727,28.700000762939453,58861.0,,,,,,3.73799991607666,3.944999933242798,3.680000066757202,3.890000104904175,30518.0,0.7746999859809875,0.7960000038146973,0.7730000019073486,0.7900000214576721,15770.0,1.0757999420166016,1.1449999809265137,1.065000057220459,1.1195000410079956,24740.0,273.79998779296875,273.79998779296875,273.79998779296875,273.79998779296875,28775.0,4.5229997634887695,4.5229997634887695,4.5229997634887695,4.5229997634887695,40.0,619.2999877929688,624.7999877929688,619.0,622.0,434.0,660.5,670.0,660.0,670.0,96.0,0.7609999775886536,0.7760000228881836,0.7609999775886536,0.7739999890327454,798.0,,,,,,190.75,192.5,189.5,191.0,625.0,260.5,262.25,260.25,260.5,149.0,446.75,448.5,446.5,448.0,446.0,,,,,,560.0,560.0,560.0,560.0,0.0,59.79999923706055,60.5,59.29999923706055,59.5,5719.0,8.739999771118164,8.979999542236328,8.729999542236328,8.930000305175781,21308.0,41.040000915527344,41.5,39.95000076293945,40.36000061035156,3493.0,1003.0,1035.0,1002.0,1031.0,10626.0,,,,,,77.66999816894531,77.66999816894531,77.19999694824219,77.19999694824219,11.0,51.75,52.400001525878906,50.70000076293945,50.70000076293945,14.0,90.25,90.25,89.9000015258789,89.9000015258789,0.0,332.29998779296875,343.29998779296875,332.1000061035156,334.0,612.0,2001,5,2,1,22
2001-05-30,28.549999237060547,28.950000762939453,28.43000030517578,28.75,65023.0,,,,,,3.9809999465942383,3.990000009536743,3.6700000762939453,3.734999895095825,50355.0,0.7760000228881836,0.7829999923706055,0.7710000276565552,0.7774999737739563,15633.0,1.041200041770935,1.0835000276565552,1.0299999713897705,1.0774999856948853,29561.0,265.70001220703125,275.0,264.20001220703125,274.3999938964844,2955.0,4.422999858856201,4.445000171661377,4.422999858856201,4.422999858856201,0.0,613.0999755859375,619.0,612.2000122070312,617.0,782.0,647.5,661.0,647.0,661.0,53.0,0.7574999928474426,0.765500009059906,0.7570000290870667,0.7630000114440918,653.0,,,,,,189.25,190.5,189.25,189.5,651.0,267.5,267.5,265.75,265.75,277.0,439.5,440.5,439.0,439.5,185.0,112.25,112.25,112.25,112.25,8.0,566.0,566.0,566.0,566.0,0.0,59.150001525878906,60.79999923706055,58.900001525878906,60.0,10021.0,8.59000015258789,8.720000267028809,8.399999618530273,8.619999885559082,10959.0,40.720001220703125,41.099998474121094,40.400001525878906,40.45000076293945,5633.0,964.0,1009.0,959.0,1003.0,6443.0,,,,,,77.4000015258789,77.6500015258789,77.25,77.6500015258789,3340.0,52.099998474121094,52.5,52.099998474121094,52.29999923706055,68.0,90.16999816894531,90.16999816894531,90.16999816894531,90.16999816894531,18.0,322.29998779296875,331.5,322.29998779296875,331.0,609.0,2001,5,2,2,22
2001-05-31,28.3700008392334,28.719999313354492,27.549999237060547,28.049999237060547,101694.0,,,,,,3.9140000343322754,4.074999809265137,3.7799999713897705,3.859999895095825,42018.0,0.7795000076293945,0.7860000133514404,0.7509999871253967,0.7599999904632568,27466.0,1.0631999969482422,1.0750000476837158,0.9850000143051147,1.0130000114440918,30207.0,265.29998779296875,268.1000061035156,264.79998779296875,265.1000061035156,1108.0,4.395999908447266,4.395999908447266,4.395999908447266,4.395999908447266,0.0,603.0999755859375,611.2000122070312,600.5,618.0,1190.0,639.5499877929688,642.0,642.0,642.0,23.0,0.7519999742507935,0.7584999799728394,0.7494999766349792,0.7565000057220459,3219.0,,,,,,190.25,190.25,188.5,190.0,625.0,264.75,264.75,264.0,264.25,149.0,438.0,439.25,437.75,437.75,446.0,112.5,112.5,112.0,112.0,21.0,574.5,574.5,574.5,574.5,1.0,57.150001525878906,59.099998474121094,57.099998474121094,59.0,7006.0,8.550000190734863,8.680000305175781,8.5,8.59000015258789,14379.0,40.880001068115234,41.470001220703125,40.459999084472656,40.79999923706055,3612.0,936.0,977.0,930.0,965.0,4796.0,,,,,,77.8499984741211,78.0,77.44999694824219,77.44999694824219,608.0,52.099998474121094,52.099998474121094,51.900001525878906,52.099998474121094,9.0,90.80000305175781,90.80000305175781,90.0,90.0,1.0,319.70001220703125,321.5,313.0,313.0,389.0,2001,5,2,3,22
2001-06-01,27.93000030517578,28.600000381469727,27.579999923706055,28.25,75150.0,,,,,,3.930000066757202,4.0,3.811000108718872,3.884999990463257,31549.0,0.7591999769210815,0.7730000019073486,0.7549999952316284,0.7720000147819519,15925.0,0.9330000281333923,0.9629999995231628,0.9290000200271606,0.9465000033378601,19497.0,266.3999938964844,266.8999938964844,264.5,264.70001220703125,251.0,4.408999919891357,4.408999919891357,4.408999919891357,4.408999919891357,8.0,588.7999877929688,605.9000244140625,586.0,594.0,2159.0,635.0,637.0,637.0,637.0,3.0,0.7475000023841858,0.7544999718666077,0.7475000023841858,0.7540000081062317,365.0,,,,,,193.5,193.5,192.0,192.25,982.0,269.0,269.0,266.75,266.75,227.0,454.25,454.25,450.5,450.5,202.0,,,,,,578.0,580.0,578.0,580.0,0.0,57.900001525878906,59.599998474121094,57.5,58.25,6245.0,8.600000381469727,8.680000305175781,8.390000343322754,8.649999618530273,5923.0,41.41999816894531,42.0,41.04999923706055,41.29999923706055,4741.0,943.0,948.0,925.0,940.0,3984.0,,,,,,77.9000015258789,78.0,77.75,77.9000015258789,20.0,52.54999923706055,52.54999923706055,52.25,52.349998474121094,31.0,90.80000305175781,90.80000305175781,90.80000305175781,90.80000305175781,3.0,329.70001220703125,329.70001220703125,324.0,326.0,257.0,2001,6,2,4,22
2001-06-04,28.1299991607666,28.739999771118164,28.040000915527344,28.549999237060547,74230.0,,,,,,4.068999767303467,4.110000133514404,3.9600000381469727,4.059999942779541,20061.0,0.7591999769210815,0.7839999794960022,0.7580000162124634,0.7825000286102295,16837.0,0.9077000021934509,0.9649999737739563,0.906499981880188,0.9449999928474426,22715.0,264.8999938964844,266.8999938964844,264.5,266.8999938964844,122.0,4.321000099182129,4.321000099182129,4.320000171661377,4.320000171661377,0.0,591.9000244140625,593.7999877929688,585.0,590.0,800.0,635.0,635.0,635.0,635.0,100.0,0.7475000023841858,0.75,0.7455000281333923,0.75,186.0,,,,,,196.5,197.75,196.5,197.5,617.0,269.5,269.75,265.0,269.5,195.0,453.75,454.0,451.5,454.0,489.0,115.0,115.0,115.0,115.0,21.0,592.0,592.0,592.0,592.0,0.0,59.45000076293945,60.0,57.25,57.5,3863.0,8.65999984741211,8.720000267028809,8.569999694824219,8.600000381469727,7260.0,41.060001373291016,42.38999938964844,40.599998474121094,42.25,2544.0,930.0,943.0,914.0,916.0,8516.0,,,,,,77.62000274658203,77.75,77.62000274658203,77.75,66.0,52.599998474121094,53.20000076293945,52.5,52.5,8.0,90.4000015258789,90.5,90.4000015258789,90.5,0.0,339.70001220703125,339.70001220703125,338.0,339.70001220703125,554.0,2001,6,2,0,23
2001-06-05,28.239999771118164,28.329999923706055,27.799999237060547,28.200000762939453,60554.0,,,,,,3.8919999599456787,4.178999900817871,3.8499999046325684,4.150000095367432,50744.0,0.7695000171661377,0.7705000042915344,0.7584999799728394,0.7639999985694885,11480.0,0.9053999781608582,0.9190000295639038,0.8945000171661377,0.9100000262260437,29057.0,265.70001220703125,265.8999938964844,264.5,265.0,126.0,4.328999996185303,4.328999996185303,4.328999996185303,4.328999996185303,0.0,583.0999755859375,591.9000244140625,582.0,588.5,1175.0,629.2000122070312,632.0,627.0,632.0,4.0,0.7570000290870667,0.7570000290870667,0.7515000104904175,0.7515000104904175,467.0,,,,,,197.0,197.5,196.25,196.25,646.0,263.5,263.5,263.0,263.0,93.0,457.0,457.5,453.0,453.0,197.0,,,,,,601.5,601.5,601.5,601.5,0.0,59.70000076293945,60.25,58.900001525878906,59.75,3740.0,8.649999618530273,8.729999542236328,8.600000381469727,8.65999984741211,10726.0,40.97999954223633,41.400001525878906,40.810001373291016,40.95000076293945,6683.0,952.0,962.0,923.0,928.0,4399.0,,,,,,77.69999694824219,77.69999694824219,77.5,77.5,56.0,52.54999923706055,52.599998474121094,52.5,52.54999923706055,6.0,90.25,90.25,90.25,90.25,0.0,324.70001220703125,345.0,324.70001220703125,345.0,137.0,2001,6,2,1,23
